transaction_id,category_key,amount,gst_rate,itc_eligible,claimed_itc,itc_claimed_but_blocked,late_filing_days,has_valid_gstin,is_round_number_amount,tax_amount,estimated_penalty_exposure,risk_level
RISK002390,employee_insurance,30801.59,18,Blocked,True,True,0,True,False,5544.29,10000.0,Medium
RISK002391,exempt_non_gst,73670.01,exempt,Not Applicable,True,False,46,True,False,0.0,2300.0,Medium
RISK002392,input_services,178629.51,18,Eligible,True,False,0,True,False,32153.31,0.0,Low
RISK002393,employee_travel,542.52,5,Blocked,False,False,115,True,False,27.13,5751.54,Medium
RISK002394,capital_goods,53832.39,18,Eligible,True,False,10,True,False,9689.83,547.79,Low
RISK002395,capital_goods,92736.15,18,Eligible,False,False,0,True,False,16692.51,0.0,Low
RISK002396,food_catering,121493.48,5,Blocked,True,True,0,True,False,6074.67,10000.0,Medium
RISK002397,works_contract,94795.73,18,Blocked,True,True,40,True,False,17063.23,12336.59,Medium
RISK002398,motor_vehicle,83884.93,28,Blocked,False,False,109,True,False,23487.78,6712.55,Medium
RISK002399,rent,92526.71,18,Eligible,False,False,0,True,False,16654.81,0.0,Low
RISK002400,input_services,21981.06,18,Eligible,True,False,0,True,False,3956.59,0.0,Low
RISK002401,works_contract,64330.1,18,Blocked,True,True,0,True,False,11579.42,10000.0,Medium
RISK002402,employee_insurance,188544.46,18,Blocked,True,True,120,True,False,33938.0,18008.39,High
RISK002403,employee_insurance,7000,18,Blocked,True,True,0,True,True,1260.0,10000.0,Medium
RISK002404,exempt_non_gst,160823.66,exempt,Not Applicable,True,False,60,True,False,0.0,3000.0,Medium
RISK002405,works_contract,172583.59,18,Blocked,True,True,96,False,False,31065.05,16770.7,High
RISK002406,bank_charges,191633.99,18,Eligible,False,False,24,True,False,34494.12,1608.26,Low
RISK002407,utilities,83452.31,18,Eligible,True,False,19,True,False,15021.42,1090.75,Low
RISK002408,club_membership,121000,18,Blocked,False,False,93,True,True,21780.0,5648.9,Medium
RISK002409,purchase_goods,126491.82,18,Eligible,False,False,48,True,False,22768.53,2938.96,Medium
RISK002410,sales_revenue,164952.65,18,Not Applicable,True,False,0,True,False,29691.48,0.0,Low
RISK002411,works_contract,148938.47,18,Blocked,True,True,0,True,False,26808.92,10000.0,Medium
RISK002412,employee_travel,39733.87,5,Blocked,False,False,6,True,False,1986.69,305.88,Low
RISK002413,club_membership,58000,18,Blocked,False,False,0,True,True,10440.0,0.0,Low
RISK002414,employee_travel,125595.03,5,Blocked,False,False,0,True,False,6279.75,0.0,Low
RISK002415,employee_travel,114593.58,5,Blocked,False,False,29,True,False,5729.68,1531.94,Low
RISK002416,employee_insurance,170506.86,18,Blocked,False,False,75,True,False,30691.23,4885.16,Medium
RISK002417,club_membership,46229.56,18,Blocked,True,True,31,True,False,8321.32,11677.21,Medium
RISK002418,capital_goods,161000,18,Eligible,True,False,70,False,True,28980.0,5000.41,Medium
RISK002419,exempt_non_gst,190543.15,exempt,Not Applicable,False,False,40,True,False,0.0,2000.0,Medium
RISK002420,food_catering,197779.24,5,Blocked,True,True,37,True,False,9888.96,12030.44,Medium
RISK002421,motor_vehicle,112370.57,28,Blocked,True,True,0,True,False,31463.76,10000.0,Medium
RISK002422,capital_goods,66090.58,18,Eligible,True,False,0,True,False,11896.3,0.0,Low
RISK002423,works_contract,52009.55,18,Blocked,True,True,54,True,False,9361.72,12949.3,Medium
RISK002424,works_contract,33199.51,18,Blocked,True,True,40,False,False,5975.91,12617.88,Medium
RISK002425,employee_insurance,14183.66,18,Blocked,False,False,110,False,False,2553.06,6138.49,Medium
RISK002426,capital_goods,155843.64,18,Eligible,False,False,23,True,False,28051.86,1468.18,Low
RISK002427,capital_goods,100342.38,18,Eligible,False,False,0,True,False,18061.63,0.0,Low
RISK002428,employee_travel,56020.96,5,Blocked,True,True,46,True,False,2801.05,12363.54,Medium
RISK002429,club_membership,189015.67,18,Blocked,False,False,80,True,False,34022.82,5342.27,Medium
RISK002430,capital_goods,198428.53,18,Eligible,True,False,0,True,False,35717.14,0.0,Low
RISK002431,rent,95998.73,18,Eligible,False,False,4,True,False,17279.77,234.09,Low
RISK002432,sales_revenue,86764.11,18,Not Applicable,False,False,52,True,False,15617.54,3000.49,Medium
RISK002433,employee_insurance,96942.91,18,Blocked,True,True,96,True,False,17449.72,15626.11,High
RISK002434,sales_revenue,99127.85,18,Not Applicable,False,False,0,True,False,17843.01,0.0,Low
RISK002435,purchase_goods,7757.71,18,Eligible,True,False,3,False,False,1396.39,652.07,Low
RISK002436,employee_insurance,68075.76,18,Blocked,False,False,0,True,False,12253.64,0.0,Low
RISK002437,input_services,168682.97,18,Eligible,True,False,15,True,False,30362.93,974.6,Low
RISK002438,club_membership,199000,18,Blocked,False,False,0,True,True,35820.0,0.0,Low
RISK002439,exempt_non_gst,128000,exempt,Not Applicable,True,False,0,True,True,0.0,0.0,Low
RISK002440,capital_goods,11455.14,18,Eligible,True,False,18,True,False,2061.93,918.3,Low
RISK002441,input_services,56493.28,18,Eligible,False,False,68,True,False,10168.79,3741.0,Medium
RISK002442,works_contract,60314.12,18,Blocked,True,True,42,True,False,10856.54,12324.86,Medium
RISK002443,input_services,186316.36,18,Eligible,True,False,47,True,False,33536.94,3127.32,Medium
RISK002444,sales_revenue,67090.14,18,Not Applicable,False,False,0,True,False,12076.23,0.0,Low
RISK002445,rent,10291.2,18,Eligible,True,False,97,True,False,1852.42,4938.61,Medium
RISK002446,sales_revenue,142706.37,18,Not Applicable,False,False,70,True,False,25687.15,4386.73,Medium
RISK002447,utilities,20536.93,18,Eligible,True,False,40,False,False,3696.65,2572.92,Medium
RISK002448,employee_insurance,66986.68,18,Blocked,False,False,0,True,False,12057.6,0.0,Low
RISK002449,purchase_goods,21812.32,18,Eligible,True,False,0,True,False,3926.22,0.0,Low
RISK002450,utilities,32181.99,18,Eligible,False,False,32,True,False,5792.76,1691.41,Low
RISK002451,employee_insurance,183673.55,18,Blocked,False,False,0,True,False,33061.24,0.0,Low
RISK002452,works_contract,141778.22,18,Blocked,True,True,111,True,False,25520.08,16946.96,High
RISK002453,motor_vehicle,1554.65,28,Blocked,True,True,0,True,False,435.3,10000.0,Medium
RISK002454,rent,98784.24,18,Eligible,True,False,0,True,False,17781.16,0.0,Low
RISK002455,exempt_non_gst,105792.34,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK002456,utilities,54237.37,18,Eligible,True,False,91,True,False,9762.73,4988.12,Medium
RISK002457,food_catering,789.8,5,Blocked,True,True,96,True,False,39.49,14801.87,Medium
RISK002458,input_services,163000,18,Eligible,True,False,32,True,True,29340.0,2063.01,Medium
RISK002459,rent,149103.59,18,Eligible,False,False,18,False,False,26838.65,1638.24,Low
RISK002460,capital_goods,115127.66,18,Eligible,True,False,107,True,False,20722.98,6443.49,Medium
RISK002461,bank_charges,41663.52,18,Eligible,True,False,101,True,False,7499.43,5423.53,Medium
RISK002462,motor_vehicle,76055.57,28,Blocked,True,True,0,True,False,21295.56,10000.0,Medium
RISK002463,input_services,41752.9,18,Eligible,True,False,110,False,False,7515.52,6407.69,Medium
RISK002464,food_catering,189854.03,5,Blocked,True,True,0,True,False,9492.7,10000.0,Medium
RISK002465,sales_revenue,177842.87,18,Not Applicable,True,False,0,True,False,32011.72,0.0,Low
RISK002466,utilities,28569.22,18,Eligible,True,False,0,True,False,5142.46,0.0,Low
RISK002467,club_membership,13526.36,18,Blocked,True,True,0,True,False,2434.74,10000.0,Medium
RISK002468,exempt_non_gst,55485.31,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK002469,input_services,3920.58,18,Eligible,True,False,0,True,False,705.7,0.0,Low
RISK002470,club_membership,128556.76,18,Blocked,True,True,0,True,False,23140.22,10000.0,Medium
RISK002471,capital_goods,55000,18,Eligible,True,False,96,True,True,9900.0,5268.69,Medium
RISK002472,capital_goods,48624.54,18,Eligible,True,False,97,False,False,8752.42,5768.68,Medium
RISK002473,exempt_non_gst,122912.03,exempt,Not Applicable,False,False,0,True,False,0.0,0.0,Low
RISK002474,club_membership,1172.48,18,Blocked,False,False,0,True,False,211.05,0.0,Low
RISK002475,employee_travel,68588.6,5,Blocked,True,True,0,True,False,3429.43,10000.0,Medium
RISK002476,motor_vehicle,50607.96,28,Blocked,False,False,81,True,False,14170.23,4616.03,Medium
RISK002477,employee_travel,113260.53,5,Blocked,True,True,0,True,False,5663.03,10000.0,Medium
RISK002478,bank_charges,9637.79,18,Eligible,True,False,0,True,False,1734.8,0.0,Low
RISK002479,rent,86449.23,18,Eligible,True,False,14,True,False,15560.86,807.43,Low
RISK002480,motor_vehicle,173000,28,Blocked,True,True,0,False,True,48440.0,10500.0,Medium
RISK002481,employee_insurance,197960.03,18,Blocked,True,True,29,True,False,35632.81,11959.6,Medium
RISK002482,capital_goods,7804.87,18,Eligible,True,False,16,False,False,1404.88,1311.09,Low
RISK002483,food_catering,178674.0,5,Blocked,True,True,79,True,False,8933.7,14298.05,Medium
RISK002484,sales_revenue,119865.53,18,Not Applicable,False,False,31,True,False,21575.8,1879.84,Low
RISK002485,club_membership,33824.03,18,Blocked,False,False,119,True,False,6088.33,6307.29,Medium
RISK002486,rent,159246.6,18,Eligible,False,False,0,True,False,28664.39,0.0,Low
RISK002487,employee_travel,55895.16,5,Blocked,True,True,0,True,False,2794.76,10000.0,Medium
RISK002488,works_contract,33276.72,18,Blocked,False,False,74,True,False,5989.81,3918.59,Medium
RISK002489,input_services,164551.65,18,Eligible,True,False,0,True,False,29619.3,0.0,Low
RISK002490,rent,27000,18,Eligible,True,False,29,True,True,4860.0,1519.5,Low
RISK002491,works_contract,182492.13,18,Blocked,True,True,113,True,False,32848.58,17480.52,High
RISK002492,motor_vehicle,31208.93,28,Blocked,True,True,61,True,False,8738.5,13312.87,Medium
RISK002493,purchase_goods,106839.42,18,Eligible,True,False,14,True,False,19231.1,832.77,Low
RISK002494,capital_goods,31171.07,18,Eligible,True,False,0,True,False,5610.79,0.0,Low
RISK002495,club_membership,142887.6,18,Blocked,False,False,0,False,False,25719.77,500.0,Low
RISK002496,employee_travel,196889.3,5,Blocked,False,False,0,False,False,9844.47,500.0,Low
RISK002497,employee_travel,43509.72,5,Blocked,True,True,0,True,False,2175.49,10000.0,Medium
RISK002498,bank_charges,52415.62,18,Eligible,True,False,99,True,False,9434.81,5410.63,Medium
RISK002499,utilities,75417.46,18,Eligible,True,False,112,True,False,13575.14,6349.79,Medium
RISK002500,input_services,180215.77,18,Eligible,True,False,110,True,False,32438.84,7259.7,Medium
RISK002501,employee_insurance,116342.14,18,Blocked,False,False,0,True,False,20941.59,0.0,Low
RISK002502,rent,159889.11,18,Eligible,True,False,0,True,False,28780.04,0.0,Low
RISK002503,capital_goods,48678.2,18,Eligible,True,False,0,True,False,8762.08,0.0,Low
RISK002504,bank_charges,110007.03,18,Eligible,False,False,0,True,False,19801.27,0.0,Low
RISK002505,input_services,160672.58,18,Eligible,True,False,67,True,False,28921.06,4305.58,Medium
RISK002506,motor_vehicle,144323.51,28,Blocked,True,True,42,True,False,40410.58,12937.0,Medium
RISK002507,exempt_non_gst,67867.46,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK002508,purchase_goods,172645.71,18,Eligible,False,False,0,True,False,31076.23,0.0,Low
RISK002509,employee_insurance,117375.19,18,Blocked,True,True,0,False,False,21127.53,10500.0,Medium
RISK002510,sales_revenue,178911.71,18,Not Applicable,True,False,0,True,False,32204.11,0.0,Low
RISK002511,purchase_goods,143985.47,18,Eligible,False,False,0,True,False,25917.38,0.0,Low
RISK002512,club_membership,129298.6,18,Blocked,False,False,0,True,False,23273.75,0.0,Low
RISK002513,employee_travel,133794.64,5,Blocked,True,True,0,True,False,6689.73,10000.0,Medium
RISK002514,input_services,35557.13,18,Eligible,False,False,0,True,False,6400.28,0.0,Low
RISK002515,food_catering,9000,5,Blocked,True,True,0,True,True,450.0,10000.0,Medium
RISK002516,utilities,177215.66,18,Eligible,True,False,12,True,False,31898.82,788.77,Low
RISK002517,club_membership,30416.74,18,Blocked,True,True,0,True,False,5475.01,10000.0,Medium
RISK002518,club_membership,45955.03,18,Blocked,True,True,47,True,False,8271.91,12541.73,Medium
RISK002519,employee_travel,75377.44,5,Blocked,True,True,81,True,False,3768.87,14200.55,Medium
RISK002520,rent,82331.6,18,Eligible,False,False,80,True,False,14819.69,4584.67,Medium
RISK002521,sales_revenue,125067.43,18,Not Applicable,True,False,119,True,False,22512.14,7271.12,Medium
RISK002522,purchase_goods,53928.23,18,Eligible,True,False,0,True,False,9707.08,0.0,Low
RISK002523,capital_goods,178095.89,18,Eligible,False,False,34,True,False,32057.26,2237.51,Medium
RISK002524,exempt_non_gst,128933.6,exempt,Not Applicable,True,False,0,False,False,0.0,500.0,Low
RISK002525,rent,75928.54,18,Eligible,False,False,0,True,False,13667.14,0.0,Low
RISK002526,input_services,134763.46,18,Eligible,True,False,0,True,False,24257.42,0.0,Low
RISK002527,club_membership,114000,18,Blocked,True,True,53,True,True,20520.0,13186.33,Medium
RISK002528,motor_vehicle,151417.65,28,Blocked,True,True,109,True,False,42396.94,17728.98,High
RISK002529,utilities,192174.34,18,Eligible,True,False,0,True,False,34591.38,0.0,Low
RISK002530,employee_insurance,78281.23,18,Blocked,True,True,97,True,False,14090.62,15524.03,High
RISK002531,input_services,80954.2,18,Eligible,True,False,44,True,False,14571.76,2516.19,Medium
RISK002532,rent,191864.08,18,Eligible,False,False,0,True,False,34535.53,0.0,Low
RISK002533,motor_vehicle,158522.71,28,Blocked,False,False,0,False,False,44386.36,500.0,Low
RISK002534,purchase_goods,154521.36,18,Eligible,False,False,0,True,False,27813.84,0.0,Low
RISK002535,input_services,166167.92,18,Eligible,True,False,18,True,False,29910.23,1165.5,Low
RISK002536,purchase_goods,134898.72,18,Eligible,True,False,0,True,False,24281.77,0.0,Low
RISK002537,utilities,48144.01,18,Eligible,False,False,0,True,False,8665.92,0.0,Low
RISK002538,exempt_non_gst,105479.4,exempt,Not Applicable,True,False,16,True,False,0.0,800.0,Low
RISK002539,input_services,161286.62,18,Eligible,True,False,59,True,False,29031.59,3794.7,Medium
RISK002540,sales_revenue,25193.87,18,Not Applicable,True,False,31,True,False,4534.9,1619.33,Low
RISK002541,rent,98769.92,18,Eligible,True,False,29,True,False,17778.59,1704.26,Low
RISK002542,purchase_goods,144810.48,18,Eligible,False,False,79,True,False,26065.89,4965.5,Medium
RISK002543,bank_charges,198288.68,18,Eligible,True,False,110,True,False,35691.96,7436.17,Medium
RISK002544,exempt_non_gst,105132.58,exempt,Not Applicable,True,False,27,True,False,0.0,1350.0,Low
RISK002545,purchase_goods,117425.01,18,Eligible,True,False,0,True,False,21136.5,0.0,Low
RISK002546,club_membership,184903.13,18,Blocked,True,True,0,True,False,33282.56,10000.0,Medium
RISK002547,utilities,145987.6,18,Eligible,False,False,93,False,False,26277.77,6355.18,Medium
RISK002548,employee_travel,136000,5,Blocked,True,True,45,True,True,6800.0,12400.9,Medium
RISK002549,utilities,120936.44,18,Eligible,False,False,82,True,False,21768.56,4980.28,Medium
RISK002550,club_membership,59000,18,Blocked,True,True,0,True,True,10620.0,10000.0,Medium
RISK002551,input_services,151425.98,18,Eligible,True,False,0,True,False,27256.68,0.0,Low
RISK002552,employee_travel,120591.93,5,Blocked,True,True,0,True,False,6029.6,10000.0,Medium
RISK002553,capital_goods,18898.84,18,Eligible,False,False,110,True,False,3401.79,5684.54,Medium
RISK002554,club_membership,81745.96,18,Blocked,False,False,81,True,False,14714.27,4637.76,Medium
RISK002555,rent,99000,18,Eligible,True,False,0,True,True,17820.0,0.0,Low
RISK002556,works_contract,19649.07,18,Blocked,False,False,0,True,False,3536.83,0.0,Low
RISK002557,rent,175028.4,18,Eligible,True,False,47,True,False,31505.11,3080.23,Medium
RISK002558,capital_goods,164000,18,Eligible,False,False,0,True,True,29520.0,0.0,Low
RISK002559,works_contract,42964.26,18,Blocked,False,False,33,False,False,7733.57,2275.86,Medium
RISK002560,exempt_non_gst,86243.79,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK002561,food_catering,85182.48,5,Blocked,True,True,80,True,False,4259.12,14168.03,Medium
RISK002562,utilities,58434.96,18,Eligible,False,False,0,True,False,10518.29,0.0,Low
RISK002563,sales_revenue,105798.07,18,Not Applicable,True,False,0,True,False,19043.65,0.0,Low
RISK002564,employee_insurance,182588.49,18,Blocked,False,False,0,True,False,32865.93,0.0,Low
RISK002565,employee_insurance,75173.37,18,Blocked,False,False,0,True,False,13531.21,0.0,Low
RISK002566,works_contract,4101.81,18,Blocked,False,False,0,False,False,738.33,500.0,Low
RISK002567,capital_goods,160755.66,18,Eligible,True,False,0,True,False,28936.02,0.0,Low
RISK002568,utilities,116788.37,18,Eligible,True,False,91,True,False,21021.91,5493.39,Medium
RISK002569,motor_vehicle,153442.38,28,Blocked,True,True,0,True,False,42963.87,10000.0,Medium
RISK002570,club_membership,128528.99,18,Blocked,False,False,87,True,False,23135.22,5342.6,Medium
RISK002571,food_catering,18386.11,5,Blocked,True,True,0,True,False,919.31,10000.0,Medium
RISK002572,employee_insurance,190000,18,Blocked,True,True,0,True,True,34200.0,10000.0,Medium
RISK002573,club_membership,177524.01,18,Blocked,True,True,110,True,False,31954.32,17233.41,High
RISK002574,rent,22116.8,18,Eligible,False,False,29,True,False,3981.02,1506.93,Low
RISK002575,motor_vehicle,81000,28,Blocked,True,True,53,True,True,22680.0,13242.79,Medium
RISK002576,club_membership,94859.02,18,Blocked,True,True,0,True,False,17074.62,10000.0,Medium
RISK002577,purchase_goods,128566.22,18,Eligible,True,False,0,True,False,23141.92,0.0,Low
RISK002578,rent,104238.76,18,Eligible,True,False,78,False,False,18762.98,5121.73,Medium
RISK002579,club_membership,28135.35,18,Blocked,False,False,108,True,False,5064.36,5669.73,Medium
RISK002580,purchase_goods,179501.53,18,Eligible,False,False,16,False,False,32310.28,1554.94,Low
RISK002581,employee_travel,122196.4,5,Blocked,True,True,0,True,False,6109.82,10000.0,Medium
RISK002582,employee_travel,152739.5,5,Blocked,True,True,0,True,False,7636.98,10000.0,Medium
RISK002583,club_membership,76795.56,18,Blocked,True,True,0,True,False,13823.2,10000.0,Medium
RISK002584,purchase_goods,112577.92,18,Eligible,False,False,0,True,False,20264.03,0.0,Low
RISK002585,sales_revenue,38462.18,18,Not Applicable,True,False,119,True,False,6923.19,6356.29,Medium
RISK002586,rent,155555.11,18,Eligible,True,False,0,True,False,27999.92,0.0,Low
RISK002587,exempt_non_gst,102051.73,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK002588,food_catering,150590.4,5,Blocked,True,True,66,True,False,7529.52,13545.07,Medium
RISK002589,motor_vehicle,12989.69,28,Blocked,True,True,98,True,False,3637.11,15075.78,High
RISK002590,capital_goods,133828.85,18,Eligible,False,False,0,False,False,24089.19,500.0,Low
RISK002591,purchase_goods,189096.03,18,Eligible,True,False,0,True,False,34037.29,0.0,Low
RISK002592,employee_insurance,121503.47,18,Blocked,False,False,0,True,False,21870.62,0.0,Low
RISK002593,exempt_non_gst,126092.68,exempt,Not Applicable,True,False,57,True,False,0.0,2850.0,Medium
RISK002594,purchase_goods,146130.29,18,Eligible,True,False,0,True,False,26303.45,0.0,Low
RISK002595,food_catering,119967.72,5,Blocked,True,True,0,False,False,5998.39,10500.0,Medium
RISK002596,works_contract,81000,18,Blocked,False,False,77,True,True,14580.0,4403.64,Medium
RISK002597,sales_revenue,18867.87,18,Not Applicable,False,False,106,True,False,3396.22,5477.53,Medium
RISK002598,purchase_goods,196405.5,18,Eligible,True,False,9,True,False,35352.99,606.91,Low
RISK002599,motor_vehicle,187346.61,28,Blocked,True,True,0,False,False,52457.05,10500.0,Medium
RISK002600,food_catering,46806.56,5,Blocked,False,False,41,True,False,2340.33,2097.32,Medium
RISK002601,rent,69000,18,Eligible,False,False,0,True,True,12420.0,0.0,Low
RISK002602,purchase_goods,41380.95,18,Eligible,False,False,87,True,False,7448.57,4669.57,Medium
RISK002603,purchase_goods,76276.0,18,Eligible,True,False,0,True,False,13729.68,0.0,Low
RISK002604,bank_charges,26905.08,18,Eligible,True,False,45,True,False,4842.91,2357.47,Medium
RISK002605,food_catering,15000,5,Blocked,True,True,0,True,True,750.0,10000.0,Medium
RISK002606,input_services,172979.32,18,Eligible,True,False,0,True,False,31136.28,0.0,Low
RISK002607,exempt_non_gst,19355.99,exempt,Not Applicable,True,False,31,True,False,0.0,1550.0,Low
RISK002608,exempt_non_gst,20772.28,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK002609,sales_revenue,100181.83,18,Not Applicable,True,False,10,True,False,18032.73,588.93,Low
RISK002610,capital_goods,175697.21,18,Eligible,False,False,106,True,False,31625.5,6953.19,Medium
RISK002611,utilities,104125.19,18,Eligible,False,False,0,True,False,18742.53,0.0,Low
RISK002612,food_catering,156986.71,5,Blocked,True,True,0,True,False,7849.34,10000.0,Medium
RISK002613,rent,175009.28,18,Eligible,True,False,109,True,False,31501.67,7143.32,Medium
RISK002614,bank_charges,82000,18,Eligible,True,False,58,False,True,14760.0,3822.18,Medium
RISK002615,sales_revenue,140712.45,18,Not Applicable,True,False,52,True,False,25328.24,3249.51,Medium
RISK002616,food_catering,95925.09,5,Blocked,True,True,64,True,False,4796.25,13351.38,Medium
RISK002617,sales_revenue,161617.33,18,Not Applicable,False,False,0,True,False,29091.12,0.0,Low
RISK002618,input_services,17328.32,18,Eligible,False,False,0,True,False,3119.1,0.0,Low
RISK002619,input_services,17694.73,18,Eligible,True,False,47,True,False,3185.05,2423.82,Medium
RISK002620,food_catering,187000,5,Blocked,True,True,0,True,True,9350.0,10000.0,Medium
RISK002621,employee_insurance,154133.0,18,Blocked,True,True,18,True,False,27743.94,11146.27,Medium
RISK002622,food_catering,151115.12,5,Blocked,False,False,69,True,False,7555.76,3707.1,Medium
RISK002623,motor_vehicle,124875.68,28,Blocked,True,True,112,True,False,34965.19,17531.23,High
RISK002624,purchase_goods,170249.06,18,Eligible,False,False,89,True,False,30644.83,5795.01,Medium
RISK002625,club_membership,86913.6,18,Blocked,False,False,33,True,False,15644.45,1904.6,Low
RISK002626,input_services,59978.39,18,Eligible,True,False,79,True,False,10796.11,4370.6,Medium
RISK002627,employee_insurance,17260.82,18,Blocked,True,True,65,True,False,3106.95,13349.59,Medium
RISK002628,purchase_goods,139208.43,18,Eligible,True,False,0,True,False,25057.52,0.0,Low
RISK002629,motor_vehicle,89792.04,28,Blocked,True,True,0,False,False,25141.77,10500.0,Medium
RISK002630,employee_travel,90675.28,5,Blocked,True,True,0,True,False,4533.76,10000.0,Medium
RISK002631,employee_insurance,194684.8,18,Blocked,True,True,0,True,False,35043.26,10000.0,Medium
RISK002632,employee_travel,115131.28,5,Blocked,True,True,0,True,False,5756.56,10000.0,Medium
RISK002633,input_services,64363.2,18,Eligible,True,False,0,True,False,11585.38,0.0,Low
RISK002634,club_membership,63991.64,18,Blocked,True,True,0,True,False,11518.5,10000.0,Medium
RISK002635,rent,74051.84,18,Eligible,True,False,85,False,False,13329.33,5308.74,Medium
RISK002636,motor_vehicle,76497.37,28,Blocked,True,True,73,True,False,21419.26,14421.09,Medium
RISK002637,input_services,56279.62,18,Eligible,True,False,44,True,False,10130.33,2419.81,Medium
RISK002638,input_services,186879.06,18,Eligible,True,False,26,True,False,33638.23,1731.31,Low
RISK002639,employee_travel,59185.69,5,Blocked,True,True,18,True,False,2959.28,10926.27,Medium
RISK002640,exempt_non_gst,54215.87,exempt,Not Applicable,True,False,111,False,False,0.0,6050.0,Medium
RISK002641,employee_travel,186940.0,5,Blocked,True,True,0,True,False,9347.0,10000.0,Medium
RISK002642,bank_charges,37727.06,18,Eligible,False,False,120,True,False,6790.87,6401.87,Medium
RISK002643,bank_charges,78120.77,18,Eligible,False,False,0,False,False,14061.74,500.0,Low
RISK002644,works_contract,44842.95,18,Blocked,True,True,48,True,False,8071.73,12591.07,Medium
RISK002645,club_membership,21689.02,18,Blocked,False,False,0,True,False,3904.02,0.0,Low
RISK002646,club_membership,52938.45,18,Blocked,True,True,42,True,False,9528.92,12297.37,Medium
RISK002647,food_catering,154714.15,5,Blocked,True,True,0,True,False,7735.71,10000.0,Medium
RISK002648,employee_travel,24435.57,5,Blocked,True,True,0,True,False,1221.78,10000.0,Medium
RISK002649,capital_goods,182819.14,18,Eligible,True,False,0,True,False,32907.45,0.0,Low
RISK002650,bank_charges,116604.4,18,Eligible,True,False,0,True,False,20988.79,0.0,Low
RISK002651,utilities,18097.35,18,Eligible,True,False,0,True,False,3257.52,0.0,Low
RISK002652,rent,145922.03,18,Eligible,True,False,105,True,False,26265.97,6610.07,Medium
RISK002653,club_membership,20000,18,Blocked,False,False,0,True,True,3600.0,0.0,Low
RISK002654,employee_travel,53518.01,5,Blocked,False,False,83,True,False,2675.9,4259.53,Medium
RISK002655,sales_revenue,158594.63,18,Not Applicable,True,False,0,True,False,28547.03,0.0,Low
RISK002656,capital_goods,139367.73,18,Eligible,True,False,78,True,False,25086.19,4864.96,Medium
RISK002657,food_catering,1841.94,5,Blocked,True,True,0,True,False,92.1,10000.0,Medium
RISK002658,sales_revenue,69989.09,18,Not Applicable,True,False,0,True,False,12598.04,0.0,Low
RISK002659,sales_revenue,155283.9,18,Not Applicable,True,False,111,True,False,27951.1,7080.04,Medium
RISK002660,sales_revenue,150980.85,18,Not Applicable,True,False,0,True,False,27176.55,0.0,Low
RISK002661,works_contract,67909.16,18,Blocked,True,True,86,True,False,12223.65,14818.42,Medium
RISK002662,works_contract,117870.08,18,Blocked,False,False,41,True,False,21216.61,2478.98,Medium
RISK002663,utilities,35966.13,18,Eligible,True,False,117,True,False,6473.9,6223.54,Medium
RISK002664,works_contract,85907.4,18,Blocked,True,True,0,True,False,15463.33,10000.0,Medium
RISK002665,purchase_goods,31610.66,18,Eligible,True,False,76,True,False,5689.92,4013.26,Medium
RISK002666,rent,26660.02,18,Eligible,False,False,106,True,False,4798.8,5550.85,Medium
RISK002667,bank_charges,14313.89,18,Eligible,True,False,0,True,False,2576.5,0.0,Low
RISK002668,employee_insurance,85423.72,18,Blocked,False,False,37,True,False,15376.27,2130.56,Medium
RISK002669,club_membership,123573.26,18,Blocked,True,True,92,True,False,22243.19,15609.17,High
RISK002670,exempt_non_gst,138226.95,exempt,Not Applicable,False,False,0,False,False,0.0,500.0,Low
RISK002671,works_contract,189916.77,18,Blocked,True,True,0,True,False,34185.02,10000.0,Medium
RISK002672,club_membership,196965.6,18,Blocked,False,False,37,True,False,35453.81,2496.91,Medium
RISK002673,club_membership,44078.51,18,Blocked,False,False,104,True,False,7934.13,5606.92,Medium
RISK002674,rent,167000,18,Eligible,True,False,113,True,True,30060.0,7325.12,Medium
RISK002675,utilities,125001.54,18,Eligible,True,False,114,True,False,22500.28,6964.95,Medium
RISK002676,utilities,98162.8,18,Eligible,True,False,45,True,False,17669.3,2642.11,Medium
RISK002677,food_catering,81103.06,5,Blocked,False,False,23,True,False,4055.15,1196.0,Low
RISK002678,food_catering,93120.16,5,Blocked,True,True,72,True,False,4656.01,13765.32,Medium
RISK002679,motor_vehicle,31373.61,28,Blocked,True,True,0,True,False,8784.61,10000.0,Medium
RISK002680,exempt_non_gst,155215.85,exempt,Not Applicable,True,False,0,False,False,0.0,500.0,Low
RISK002681,works_contract,20898.86,18,Blocked,True,True,92,True,False,3761.79,14770.67,Medium
RISK002682,food_catering,35522.02,5,Blocked,True,True,0,True,False,1776.1,10000.0,Medium
RISK002683,rent,185196.1,18,Eligible,True,False,108,False,False,33335.3,7675.45,Medium
RISK002684,input_services,31460.73,18,Eligible,False,False,28,True,False,5662.93,1478.19,Low
