transaction_id,date,description_raw,description_clean,amount,gst_rate,cgst_amount,sgst_amount,igst_amount,vendor_name,vendor_gstin,document_type,category,category_key,itc_eligible,itc_blocked_reason,source
TXN002508,2025-12-08,Sale invoice to Kari-Devi,Sale invoice to Kari-Devi,285620.85,18,25705.88,25705.88,0.0,Kari-Devi,,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002759,2025-10-29,municipal tax pymt pymt,municipal tax payment payment,50887.82,exempt,0.0,0.0,0.0,Munshi and Sons,,bank_statement_line,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN001022,2024-10-30,Krish-Chandra - Bank chgs,Krish-Chandra - Bank Charges,4265.55,18,383.9,383.9,0.0,Krish-Chandra,09JMPWD2024J7ZE,receipt,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN000898,2024-11-03,"broadband internet charges - Yohannan, Ganguly and Naik","broadband internet charges - Yohannan, Ganguly and Naik",12263.26,18,0.0,0.0,2207.39,"Yohannan, Ganguly and Naik",33THCHU6613A6ZI,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN000447,2025-03-31,payroll processing chrgs - Dua Ltd,payroll processing charges - Dua Ltd,13143.23,18,1182.89,1182.89,0.0,Dua Ltd,,bank_statement_line,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN002262,2026-01-16,construction payment - purohit-pandit for shop renovation works,Construction payment - Purohit-Pandit for shop renovation works,149318.28,18,13438.65,13438.65,0.0,Purohit-Pandit,29SAUOD7272B3Z1,receipt,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002613,2026-03-25,staff  salary payment pmt,staff salary payment payment,27870.39,exempt,0.0,0.0,0.0,Edwin Ltd,33DMQYW9574J3Z8,invoice,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000788,2024-11-30,Monthly rent - Gaba-Khosla,Monthly rent - Gaba-Khosla,33369.9,18,3003.29,3003.29,0.0,Gaba-Khosla,19ADKFU8459G1ZE,invoice,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN001844,2026-11-21,"EMPLOYEE HOME TRAVEL CONCESSION BOOKING BOOKING - DEO, JHA AND BANSAL","Employee home travel concession booking booking - Deo, Jha and Bansal",25498.91,5,637.48,637.48,0.0,"Deo, Jha and Bansal",07JNSBI3819F1ZR,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001987,2024-09-25,staff outing travel booking - Narayan Group,staff outing travel booking - Narayan Group,58381.24,5,1459.53,1459.53,0.0,Narayan Group,,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002760,2026-09-29,Sahni-Kadakia - municipal tax payment,Sahni-Kadakia - municipal tax payment,15923.92,exempt,0.0,0.0,0.0,Sahni-Kadakia,29NXZFZ6113K9Z8,invoice,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000548,2024-10-29,"Sarma, Banerjee and Date - payroll processing srvcs invoice","Sarma, Banerjee and Date - payroll processing services invoice",33197.19,18,2987.74,2987.74,0.0,"Sarma, Banerjee and Date",24LVHIN6884I9ZB,receipt,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN001707,2026-05-27,gym membership - Bajaj-Narula,gym membership - Bajaj-Narula,43799.96,18,0.0,0.0,7883.99,Bajaj-Narula,,bank_statement_line,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001790,2025-11-05,wellness  center package - Mall PLC,wellness center package - Mall PLC,13400.66,18,0.0,0.0,2412.12,Mall PLC,19NSFNL8685Q3ZR,receipt,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN000536,2026-01-31,Tank-Pillai - website maintenance services invoice,Tank-Pillai - website maintenance services invoice,57527.75,18,5177.49,5177.49,0.0,Tank-Pillai,19PWYNK1841H2ZN,receipt,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN000202,2024-01-24,"packing machine installation invc from Om, Arora and Salvi","packing machine installation invoice from Om, Arora and Salvi",664621.5,18,0.0,0.0,119631.87,"Om, Arora and Salvi",,bank_statement_line,Capital Goods,capital_goods,Eligible,,synthetic
TXN002380,2025-11-08,Lad and Sons - warehouse construction contract,Lad and Sons - warehouse construction contract,360410.25,18,0.0,0.0,64873.85,Lad and Sons,27UYHHK9425L7ZK,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002591,2024-02-23,Sale invoice to Misra Group,Sale invoice to Misra Group,172026.79,18,15482.41,15482.41,0.0,Misra Group,32TXZEQ4219P3ZF,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN000305,2025-07-05,purchse of packing machine - Dhawan Group,Purchase of packing machine - Dhawan Group,127031.81,18,0.0,0.0,22865.73,Dhawan Group,32YQLLV3240P4Z6,receipt,Capital Goods,capital_goods,Eligible,,synthetic
TXN000413,2024-03-04,Setty-Om - chartered accountant services invoice,Setty-Om - chartered accountant services invoice,32749.76,18,0.0,0.0,5894.96,Setty-Om,,bank_statement_line,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN000331,2024-11-27,packing machine installation invoice from Bawa PLC,packing machine installation invoice from Bawa PLC,799182.29,18,71926.4,71926.4,0.0,Bawa PLC,,bank_statement_line,Capital Goods,capital_goods,Eligible,,synthetic
TXN000690,2025-01-28,choudhury inc - shop rent pmt,Choudhury Inc - Shop Rent Payment,85089.63,18,7658.06,7658.06,0.0,Choudhury Inc,,bank_statement_line,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN000934,2026-12-26,Wali PLC - electricity bill pmt,Wali PLC - electricity bill payment,3805.65,18,342.51,342.51,0.0,Wali PLC,,bank_statement_line,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN001029,2026-07-19,Dave-Chanda - Bank Charges,Dave-Chanda - Bank Charges,2463.8,18,221.74,221.74,0.0,Dave-Chanda,19SYDDH0957Y1ZF,invoice,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN000768,2025-06-24,"Monthly rent - Maharaj, Wason and Mangat","Monthly rent - Maharaj, Wason and Mangat",13789.96,18,1241.1,1241.1,0.0,"Maharaj, Wason and Mangat",19PFYIG1913V7ZR,receipt,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN002646,2026-03-13,government license fee paymnt,government license fee payment,49555.44,exempt,0.0,0.0,0.0,"Ben, Naidu and Sankaran",07YNRJP8474Q6Z6,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000292,2026-04-27,GENERATOR SET INSTALLATION INV FROM SACHDEVA-OAK,generator set installation invoice from Sachdeva-Oak,328918.47,18,29602.66,29602.66,0.0,Sachdeva-Oak,33FVXMM0114R6Z3,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN002037,2026-03-30,employee medical reimbursement premium payment - Agrawal-Keer,employee medical reimbursement premium payment - Agrawal-Keer,86753.8,18,7807.84,7807.84,0.0,Agrawal-Keer,36NLQAT8088W6ZW,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN002686,2025-04-02,Vasa  PLC - municipal tax payment,Vasa PLC - municipal tax payment,18163.76,exempt,0.0,0.0,0.0,Vasa PLC,24ZPAUQ5120B2Z8,invoice,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN001731,2025-11-29,"Raja, Verma and Karan - Membership Fee","Raja, Verma and Karan - Membership Fee",31499.9,18,2834.99,2834.99,0.0,"Raja, Verma and Karan",07BIPTT5907H2ZS,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001867,2026-10-12,Employee employee leave travel airfare booking - Deep-Chander,Employee employee leave travel airfare booking - Deep-Chander,48962.64,5,1224.07,1224.07,0.0,Deep-Chander,29SRPRQ3340A8ZA,invoice,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN000566,2024-05-17,Professional fees to Iyer and Sons for legal consultation,Professional fees to Iyer and Sons for legal consultation,21774.26,18,1959.68,1959.68,0.0,Iyer and Sons,,bank_statement_line,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN000111,2024-02-02,paymnt to pingle plc for raw plastic pellets,Payment to Pingle PLC for raw plastic pellets,125305.83,18,0.0,0.0,22555.05,Pingle PLC,23RONVG3297D1Z0,receipt,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN000511,2026-08-17,Shankar-Bhatnagar - chartered accountant services invoice,Shankar-Bhatnagar - chartered accountant services invoice,16225.21,18,1460.27,1460.27,0.0,Shankar-Bhatnagar,07LEZNZ1262F9ZE,receipt,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN002427,2026-11-05,Sale invc to Sheth-Kapur,Sale invoice to Sheth-Kapur,129097.0,18,11618.73,11618.73,0.0,Sheth-Kapur,19CCMEX6878T4ZQ,receipt,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN000075,2026-12-16,Ray Group - raw plastic pellets supply,Ray Group - raw plastic pellets supply,43096.73,18,0.0,0.0,7757.41,Ray Group,07NIVMV3994J7Z6,receipt,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001588,2025-11-01,"sethi, magar and swamy - staff lunch catering","Sethi, Magar and Swamy - staff lunch catering",16930.09,5,423.25,423.25,0.0,"Sethi, Magar and Swamy",36MVBRE6486K2ZK,invoice,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN002321,2026-05-25,Kala LLC - flooring and fixtures work,Kala LLC - flooring and fixtures work,376222.52,18,33860.03,33860.03,0.0,Kala LLC,32JQAKD6149W4ZI,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000339,2025-11-24,Purchase of office desktop computers - Deo PLC,Purchase of office desktop computers - Deo PLC,39441.66,18,0.0,0.0,7099.5,Deo PLC,23YEZON6289Y3Z2,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN000625,2026-10-25,"lease rental to mistry, nayar and tripathi for shop premises","Lease rental to Mistry, Nayar and Tripathi for shop premises",17329.27,18,0.0,0.0,3119.27,"Mistry, Nayar and Tripathi",33IOJLM9473I2Z2,invoice,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN001334,2024-10-07,Yadav-Raval - vehicle insurance premium,Yadav-Raval - vehicle insurance premium,33008.79,28,0.0,0.0,9242.46,Yadav-Raval,33UHMOW9670L8Z3,invoice,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN002783,2026-10-25,Dayal PLC - staff salary payment,Dayal PLC - staff salary payment,39165.19,exempt,0.0,0.0,0.0,Dayal PLC,07CUDYK1644G9ZJ,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000171,2026-03-01,"PAYMENT TO SHUKLA, SAGAR AND BHATIA FOR PACKAGING MATERIAL","Payment to Shukla, Sagar and Bhatia for packaging material",36080.39,18,0.0,0.0,6494.47,"Shukla, Sagar and Bhatia",29VRSIA2637X1ZD,invoice,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002432,2024-12-20,Payment received from Mital and Sons for retail sale,Payment received from Mital and Sons for retail sale,152054.72,18,13684.92,13684.92,0.0,Mital and Sons,,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN002323,2024-11-10,"Construction payment - Bhalla, Swaminathan and Walla for flooring and fixtures work","Construction payment - Bhalla, Swaminathan and Walla for flooring and fixtures work",593028.08,18,53372.53,53372.53,0.0,"Bhalla, Swaminathan and Walla",09OCNJG8852Q6Z2,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000623,2025-04-26,Narang PLC - Shop Rent Payment,Narang PLC - Shop Rent Payment,97260.76,18,8753.47,8753.47,0.0,Narang PLC,,bank_statement_line,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN001891,2024-09-12,"Employee employee leave travel airfare booking - Bhat, Chana and Kalla","Employee employee leave travel airfare booking - Bhat, Chana and Kalla",24035.77,5,600.89,600.89,0.0,"Bhat, Chana and Kalla",07BNTHD0233L2Z6,invoice,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN000925,2024-07-03,broadband internet charges - Sood Inc,broadband internet charges - Sood Inc,5018.43,18,451.66,451.66,0.0,Sood Inc,,bank_statement_line,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN001092,2025-02-24,"processing fee fee - Borde, Chander and Nigam","processing fee fee - Borde, Chander and Nigam",3812.03,18,0.0,0.0,686.17,"Borde, Chander and Nigam",,bank_statement_line,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN001997,2026-09-11,"Employee staff outing travel booking booking - Jain, Goda and Baral","Employee staff outing travel booking booking - Jain, Goda and Baral",2698.43,5,67.46,67.46,0.0,"Jain, Goda and Baral",23CPCXI1900I1ZL,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001264,2025-12-11,"paymnt to Kothari, Subramaniam and Pal for car repair","Payment to Kothari, Subramaniam and Pal for car repair",35678.18,28,4994.94,4994.94,0.0,"Kothari, Subramaniam and Pal",24OXRQZ2108X6ZE,invoice,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN002466,2026-07-12,"Payment received from Mannan, Bansal and Sura for bulk order","Payment received from Mannan, Bansal and Sura for bulk order",447685.88,18,40291.73,40291.73,0.0,"Mannan, Bansal and Sura",33LBXZS9353T1ZG,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN000395,2025-09-15,PURCH OF 3-PHASE MOTOR - SOM INC,Purchase of 3-phase motor - Som Inc,785917.04,18,70732.54,70732.54,0.0,Som Inc,09TRQXB6765J7ZZ,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN002391,2025-04-02,Construction pmt - Bhagat and Sons for shop renovation works,Construction payment - Bhagat and Sons for shop renovation works,312265.74,18,0.0,0.0,56207.83,Bhagat and Sons,29QUNIE4470U9ZR,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN001019,2024-12-16,"account maintenance charge fee - Kothari, Parekh and Randhawa","account maintenance charge fee - Kothari, Parekh and Randhawa",135.02,18,0.0,0.0,24.3,"Kothari, Parekh and Randhawa",,bank_statement_line,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN002347,2026-06-26,"Construction payment - De, Roy and Nagarajan for building repair works contract","Construction payment - De, Roy and Nagarajan for building repair works contract",613921.24,18,55252.91,55252.91,0.0,"De, Roy and Nagarajan",36YEJPA0882I3ZJ,receipt,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN001951,2024-03-29,"Employee employee leave travel airfare booking - Ramakrishnan, Som and Lala","Employee employee leave travel airfare booking - Ramakrishnan, Som and Lala",46067.8,5,0.0,0.0,2303.39,"Ramakrishnan, Som and Lala",,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN000872,2024-09-12,"electricity  charges - Dhaliwal, Vaidya and Rama","electricity charges - Dhaliwal, Vaidya and Rama",9831.47,18,884.83,884.83,0.0,"Dhaliwal, Vaidya and Rama",24BHAXJ9366S1ZB,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN002354,2026-06-27,"KARNIK, CHAKRABORTY AND SHERE - FLOORING AND FIXTURES WORK","Karnik, Chakraborty and Shere - flooring and fixtures work",709665.61,18,63869.9,63869.9,0.0,"Karnik, Chakraborty and Shere",23JACFD9792J2ZS,receipt,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002203,2024-08-24,"Varghese, Bhargava and Singh - flooring and fixtures work","Varghese, Bhargava and Singh - flooring and fixtures work",913557.25,18,82220.15,82220.15,0.0,"Varghese, Bhargava and Singh",,bank_statement_line,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002791,2026-09-01,employee PF contribution payment,employee PF contribution payment,37232.57,exempt,0.0,0.0,0.0,Koshy-Vora,09CDHKY9148T9ZW,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN001351,2026-10-29,"VEHICLE CAR SERVICING - SARAN, BORA AND DUBE","Vehicle car servicing - Saran, Bora and Dube",14978.23,28,2096.95,2096.95,0.0,"Saran, Bora and Dube",,bank_statement_line,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN001754,2025-03-23,gym membership - Goel Group,gym membership - Goel Group,16985.45,18,0.0,0.0,3057.38,Goel Group,,bank_statement_line,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001876,2026-07-05,HOME TRAVEL CONCESSION BOOKING - MANDAL LLC,home travel concession booking - Mandal LLC,7912.61,5,197.81,197.81,0.0,Mandal LLC,,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002707,2025-01-22,municipal tax payment payment,municipal tax payment payment,43719.62,exempt,0.0,0.0,0.0,Ghosh-Nori,27JUGZJ6532C7ZC,invoice,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN002638,2024-03-26,government license fee payment,government license fee payment,18858.91,exempt,0.0,0.0,0.0,Choudhry-Mall,09OZRDK5569I6Z9,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN002682,2024-06-23,professional tax paymnt payment,professional tax payment payment,31203.01,exempt,0.0,0.0,0.0,Sarin-Varghese,,bank_statement_line,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN002095,2026-11-11,Zacharia Inc - employee medical reimbursement,Zacharia Inc - employee medical reimbursement,50246.83,18,0.0,0.0,9044.43,Zacharia Inc,09DWWLD3206H2ZU,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000086,2026-01-10,"Purchase of raw plastic pellets from Bir, Keer and Raval","Purchase of raw plastic pellets from Bir, Keer and Raval",45343.52,18,4080.91,4080.91,0.0,"Bir, Keer and Raval",,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002530,2025-09-30,"sami, tiwari and choudhry - sales invoice","Sami, Tiwari and Choudhry - Sales Invoice",324654.12,18,29218.87,29218.87,0.0,"Sami, Tiwari and Choudhry",32BFKQJ6550L7ZS,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN001430,2026-04-22,Office client meeting refreshments order - Kuruvilla and Sons,Office client meeting refreshments order - Kuruvilla and Sons,19187.53,5,0.0,0.0,959.38,Kuruvilla and Sons,27ZRGIS4778J9ZE,receipt,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN000120,2024-07-16,Purchase of plastic granules from Dutta-Chokshi,Purchase of plastic granules from Dutta-Chokshi,92669.64,18,8340.27,8340.27,0.0,Dutta-Chokshi,27AOANH9086Z3ZG,receipt,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001475,2025-05-18,office staff lunch catering order - vasa llc,Office staff lunch catering order - Vasa LLC,7276.85,5,181.92,181.92,0.0,Vasa LLC,,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN000227,2026-11-15,purchse of CNC lathe - Handa and Sons,Purchase of CNC lathe - Handa and Sons,579496.11,18,52154.65,52154.65,0.0,Handa and Sons,09VSMMF1800S3ZI,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001773,2026-03-26,"Jaggi,  Sha and Chana - Membership Fee","Jaggi, Sha and Chana - Membership Fee",36798.8,18,3311.89,3311.89,0.0,"Jaggi, Sha and Chana",,bank_statement_line,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001541,2026-11-20,Catering payment - Pant-Nair,Catering payment - Pant-Nair,6339.2,5,0.0,0.0,316.96,Pant-Nair,32SMIMT3983Z4ZL,invoice,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN001536,2024-12-23,"catering paymnt - char, sengupta and natt","Catering payment - Char, Sengupta and Natt",1411.07,5,35.27,35.27,0.0,"Char, Sengupta and Natt",19YFFYR4032Y3ZW,receipt,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN002574,2026-02-15,"pmt  received from Chada, Hans and Bera for bulk order","Payment received from Chada, Hans and Bera for bulk order",179505.44,18,16155.49,16155.49,0.0,"Chada, Hans and Bera",29TCXIO6761C8ZG,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN001617,2024-12-07,Kothari and Sons - Membership Fee,Kothari and Sons - Membership Fee,17559.22,18,0.0,0.0,3160.66,Kothari and Sons,,bank_statement_line,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001709,2025-12-13,gym membership - Virk LLC,gym membership - Virk LLC,17612.21,18,1585.1,1585.1,0.0,Virk LLC,07XLFRK5235A4Z9,receipt,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN000216,2026-05-18,"Ray, Suresh and Khosla - Capital Asset Purchase - office desktop computers","Ray, Suresh and Khosla - Capital Asset Purchase - office desktop computers",312467.27,18,0.0,0.0,56244.11,"Ray, Suresh and Khosla",23BXFNY1950C4ZN,receipt,Capital Goods,capital_goods,Eligible,,synthetic
TXN001371,2026-06-22,Kade-Padmanabhan - car servicing,Kade-Padmanabhan - car servicing,38773.73,28,5428.32,5428.32,0.0,Kade-Padmanabhan,24MPOYD9883C9Z8,receipt,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN000906,2025-05-07,telephone/mobile  plan charges - Borra-Chander,telephone/mobile plan charges - Borra-Chander,2247.2,18,202.25,202.25,0.0,Borra-Chander,07PEVYX8841L2Z7,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN000568,2025-04-27,legal consultation charges - Pillay-Sibal,legal consultation charges - Pillay-Sibal,4342.24,18,390.8,390.8,0.0,Pillay-Sibal,32MXGAI2371R6ZD,invoice,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN000399,2025-09-04,"industrial sewing machine installation invoice from Narayan, Das and Roy","industrial sewing machine installation invoice from Narayan, Das and Roy",610116.76,18,0.0,0.0,109821.02,"Narayan, Das and Roy",19OAIGT5796T4ZW,receipt,Capital Goods,capital_goods,Eligible,,synthetic
TXN000044,2026-04-26,purch of raw plastic pellets from Zacharia PLC,Purchase of raw plastic pellets from Zacharia PLC,148223.82,18,13340.15,13340.15,0.0,Zacharia PLC,,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN002753,2024-10-24,professional tax payment payment,professional tax payment payment,13715.92,exempt,0.0,0.0,0.0,Pal-Raval,,bank_statement_line,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000443,2024-05-17,"Comar, Wali and Uppal - software subscription services invoice","Comar, Wali and Uppal - software subscription services invoice",56125.31,18,5051.28,5051.28,0.0,"Comar, Wali and Uppal",29GCIAR0226I6ZC,receipt,Input Services (Professional/Consulting/IT),input_services,Eligible,,synthetic
TXN001603,2025-10-02,Rajan Group - Membership Fee,Rajan Group - Membership Fee,29618.26,18,2665.64,2665.64,0.0,Rajan Group,27SXAAG5698X5ZR,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN002565,2024-03-08,"Sethi, Nazareth and Purohit - Sales Invoice","Sethi, Nazareth and Purohit - Sales Invoice",49498.41,18,0.0,0.0,8909.71,"Sethi, Nazareth and Purohit",24GFKHJ9892W3ZF,receipt,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN001115,2025-11-10,karan-bhat - bank chgs,Karan-Bhat - Bank Charges,1657.57,18,149.18,149.18,0.0,Karan-Bhat,24QFIYF9021D9ZI,invoice,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
